ISBN,Título,Autor,Editora,Ano,Páginas,Disciplina,Capa,Qtd_Exemplares,Avaliação,Empréstimos
9789100185305,Främlingen,Albert Camus,Albert Bonniers Förlag,2020-08-06,114,Literatura e Teoria Literária,https://covers.openlibrary.org/b/id/14831243-L.jpg,4,4.4,68
9780008253295,Dear Ijeawele,Chimamanda Ngozi Adichie,4th Estate,2017,66,Literatura e Teoria Literária,https://covers.openlibrary.org/b/id/14551251-L.jpg,3,4.2,3
9780742643024,Jean-Jacques Rousseau and the cosmopolitan spirit in literature,Joseph Texte,Classic Books,January 1899,393,Literatura e Teoria Literária,,4,3.7,39
9781857547764,Ovid's Metamorphoses,Ovid,Carcanet,2005,156,Literatura e Teoria Literária,,8,4.0,51
9780521523622,Shakespeare Survey,"Muir, Kenneth.",Cambridge University Press,"November 28, 2002",221,Literatura e Teoria Literária,https://covers.openlibrary.org/b/id/343359-L.jpg,4,3.8,54
9781107659438,The Allegory Of Love A Study In Medieval Tradition,C.S. Lewis,Cambridge University Press,2013,476,Literatura e Teoria Literária,https://covers.openlibrary.org/b/id/7684820-L.jpg,5,3.6,88
9781108016186,The Growth of Literature Volume 3,"H. Munro Chadwick, Norah Kershaw Chadwick",Cambridge University Press,2011,0,Literatura e Teoria Literária,https://covers.openlibrary.org/b/id/7585910-L.jpg,5,4.7,10
9781292740805,"Economics of Money, Banking and Financial Markets, the, Global Edition 180 Days Subscription","Frederic S. Mishkin, Eaton, James W., Apostolos Serletis, Edward Gamber, David Hakes, Rama Kanungo, Mishkin, Frederic Mishkin, Rick Mishkin, Mishkin S. Fredric, Apostolos Serletis Fredric S. Mishkin, F Mishkin","Pearson Education, Limited",2024,0,Marketing e Publicidade,,2,3.5,69
9780132167123,Principles of Marketing,"Philip Kotler, Gary Armstrong, John Saunders undifferentiated, Veronica Wong, Peggy H. Cunningham, Valerie Trifts",Prentice Hall,2011,613,Marketing e Publicidade,https://covers.openlibrary.org/b/id/6966240-L.jpg,3,4.5,46
9781719046329,Arte de la Guerra,"孙武, Sun Tzu ",CreateSpace Independent Publishing Platform,2018,64,Marketing e Publicidade,,3,4.6,88
9780130127716,Marketing,"Philip Kotler, Gary Armstrong",Prentice Hall,"July 29, 1999",736,Marketing e Publicidade,https://covers.openlibrary.org/b/id/81035-L.jpg,5,4.8,83
9780844400181,Lincoln's Gettysburg Address in Translation,Abraham Lincoln,Library of Congress,1972,36,Marketing e Publicidade,https://covers.openlibrary.org/b/id/11817232-L.jpg,6,4.5,98
9780131066250,Marketing management,Philip Kotler,Prentice Hall,2003,771,Marketing e Publicidade,https://covers.openlibrary.org/b/id/4958196-L.jpg,6,4.6,5
9798501135048,Tono-Bungay,H. G. Wells,Independently Published,2021,0,Marketing e Publicidade,,5,4.0,18
9780256061932,Reconfigurable Processor Array A Bit Sliced Parallel Computer (USA),A. Rushton,McGraw-Hill Education,"February 27, 1991",144,Marketing e Publicidade,,9,4.0,90
9781040033586,Crisis Communications,Kathleen Fearn-Banks,Taylor & Francis Group,2024,0,Marketing e Publicidade,,7,4.4,12
9780821400494,Compl Wks Rbt Browning 1,"Robert Browning, Daniel Karlin, John Woolford","Ohio University Press, Brand: Ohio University Press","September 30, 1969",326,Marketing e Publicidade,,4,3.8,40
9782070299546,L'envers du paradis,F. Scott Fitzgerald,Gallimard,"June 9, 1978",290,Marketing e Publicidade,https://covers.openlibrary.org/b/id/3074780-L.jpg,6,4.8,40
9781282352421,Nudge,"Richard H. Thaler, Cass R. Sunstein",Yale University Press,2008,293,Marketing e Publicidade,,5,4.0,43
9781848608931,Consumer Society,"Jean Baudrillard, Jean Baudrillard","SAGE Publications, Limited",2009,224,Marketing e Publicidade,,7,3.8,98
9781444367003,World Economy,David Greenaway,"Wiley & Sons, Limited, John",2012,160,Marketing e Publicidade,,1,3.8,79
9780133679397,Consumer behavior,Michael R. Solomon,Prentice-Hall,1996,682,Marketing e Publicidade,,5,4.4,39
9781040112168,Hispanic Marketing,Felipe Korzenny,Taylor & Francis Group,2024,0,Marketing e Publicidade,,6,4.1,52
9780132667418,Consumer Behavior,"Leon G. Schiffman, Leslie Lazar Kanuk","Pearson Education, Limited",2013,0,Marketing e Publicidade,,7,4.7,65
9788496875661,La socidad del espectáculo,"Guy Debord, Guy Debord, Ron. Adams, Donald Nicholson-Smith, Colectivo Maldeojo",Gegner,"Jan 04, 2014",182,Marketing e Publicidade,https://covers.openlibrary.org/b/id/13734490-L.jpg,7,4.6,51
9780110969695,The Medicines (Products Other Than Veterinary Drugs) (General Sale List) Amendment Order 1989 (Statutory Instruments: 1989: 969),Rand McNally,Stationery Office Books,"December 31, 1989",4,Marketing e Publicidade,,1,4.5,83
9780071315128,Consumer Behavior,"Del I. Hawkins, Kenneth A. Coney, Roger J. Best",McGraw-Hill Higher Education,"Nov 13, 2012",772,Marketing e Publicidade,,8,4.9,41
9781133954576,Precalculus,"Ron Larson, Roland E. Larson, Robert P. Hostetler, Bruce H. Edwards","Brooks/Cole, Cengage Learning [distributor]",2013,464,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/10769349-L.jpg,1,4.9,21
9780763790929,Linear Algebra with Applications,Gareth Williams,"Jones & Bartlett Learning, LLC",2010,258,Matemática (Pura e Aplicada),,4,3.6,29
9789388841061,A Course of Pure Mathematics,G. H. Hardy,Hawk Press,"May 11, 1994",574,Matemática (Pura e Aplicada),,3,4.0,80
9782213021904,Une folie meurtrière,P. D. James,Fayard,"June 3, 1988",323,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/3094957-L.jpg,1,4.7,50
9781697508666,Introduction to Infinitesimal Analysis Functions of One Real Variable,"Veblen, Oswald, Nels Johann Lennes",Independently Published,2019,0,Matemática (Pura e Aplicada),,6,4.3,29
9780495382737,Calculus,James Stewart,Thomson/Brooks-Cole,2008,1138,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/8626030-L.jpg,1,4.7,84
9780387902241,Problems and theorems in analysis,"George Pólya, Gábor Szegő, C.E. Billigheimer, D. Aeppli, C. E. Billigheimer, Dorothee Aeppli, Gabriel Szegö, James Allister Jenkins, Giorgio Philip Szegö",Springer,1976,411,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/14087430-L.jpg,4,4.6,80
9783662692325,Tutorium Analysis 1 und Lineare Algebra 1,"Florian Modler, Martin Kreh",Springer Berlin / Heidelberg,2024,0,Matemática (Pura e Aplicada),,6,4.7,95
9781000498974,Differentiating Instruction with Menus,Laurie E. Westphal,Taylor & Francis Group,2021,0,Matemática (Pura e Aplicada),,8,4.5,73
9781439840054,Parallel Programming with Co-Arrays,"Robert W. Numrich, John Ker Reid",Taylor & Francis Group,2018,0,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/12645190-L.jpg,5,4.1,99
9781119043041,Calculus,"Deborah Hughes-Hallett, Andrew M. Gleason, William G. McCallum, David O. Lomen, David Lovelock, Jeff Tecosky-Feldman, Thomas W. Tucker, Daniel E. Flath, Joseph Thrash, Karen R. Rhea, Andrew Pasquale, Sheldon P. Gordon, Douglas Quinney, Patti Frazer Lock","Wiley & Sons, Incorporated, John",2016,0,Matemática (Pura e Aplicada),,7,4.9,78
9780078601682,Mathematics,McGraw-Hill,Glencoe/McGraw-Hill,"November 11, 2003",95,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/2318835-L.jpg,9,4.7,31
9780435027971,Primary Mathematics (SPMG),Scottish Primary Mathematics Group,Heinemann Educational Books - Primary Division,"January 13, 1986",0,Matemática (Pura e Aplicada),,9,3.5,39
9780748731145,Essential Maths,Sean McArdle,Nelson Thornes Ltd,"May 9, 1997",0,Matemática (Pura e Aplicada),,5,4.5,73
9781434367976,Duino elegies,Rainer Maria Rilke,AuthorHouse,2008,51,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/13237712-L.jpg,2,4.2,91
9780435037055,Heinemann Mathematics,Scottish Primary Mathematics Group,Heinemann Educational Books - Primary Division,"May 25, 1995",16,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/2417834-L.jpg,3,3.9,26
9780618819423,Calculus,Ron Larson,Houghton Mifflin Company,"April 18, 2006",0,Matemática (Pura e Aplicada),,7,4.3,94
9780321797100,Mathematical Proofs,"Gary Chartrand, Albert D. Polimeni, Zhang, Ping, Ping Zhang","Pearson Education, Brand: Pearson, Pearson",2012,424,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/13312500-L.jpg,3,3.9,46
9780470183465,Calculus,"Howard Anton, Howard A. Anton, Irl Bivens, Stephen Davis, Bernard V. Zandy, Jonathan J. White","John Wiley & Sons, Inc.",2009,1168,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/12642824-L.jpg,5,4.0,80
9788806207939,Flatlandia,Edwin Abbott Abbott,Einaudi,2011,138,Matemática (Pura e Aplicada),https://covers.openlibrary.org/b/id/14829092-L.jpg,3,4.3,40
9780321170293,Fundamentals of Anatomy and Physiology,"Frederic Martini, Kathleen Welch, Claire W. Garrison, Kathleen, Md. Welch, Ralph T. Hutchings, Frederic H. Martini, William C. Ober","Pearson Education, Limited",2002,0,Medicina (Ciências Básicas),,1,4.5,40
9780443345012,Advances in Microbial Physiology,Robert K. Poole,Elsevier Science & Technology,2025,0,Medicina (Ciências Básicas),,5,4.7,57
9780131354876,Fundamentals of Anatomy and Physiology,"Frederic Martini, Kathleen Welch, Claire W. Garrison, Kathleen, Md. Welch, Ralph T. Hutchings, Frederic H. Martini, William C. Ober",Pearson,"Jan 30, 2008",0,Medicina (Ciências Básicas),https://covers.openlibrary.org/b/id/12560805-L.jpg,1,4.0,96
9780077610647,Contemporary Nutrition,"Gordon M. Wardlaw, Anne M Smith, Paul M. Insel, Marcia F. Seyler, Angela L. Collene, Colleen K. Spees",McGraw-Hill,2012-01-01,0,Medicina (Ciências Básicas),,6,4.9,76
9781305967335,Biology,"Cecie Starr, Christine Evers, Lisa Starr",Brooks/Cole,2016,880,Medicina (Ciências Básicas),,8,4.5,12
9780471368069,Principles of Anatomy and Physiology,"Gerard J. Tortora, Bryan H. Derrickson, Brendan Burkett, Danielle Dye, Julie Cooke, HOUGHTON MIFFLIN HARCOURT, Gregory Peoples, Tara Diversi, Mark McKean, Latika Samalia, Rebecca Mellifont, Richard G. Smith undifferentiated, Gerald J. Tortura, Sandra R. Grabowski, Tortora, Sandra Reynolds Grabowski","Wiley & Sons Australia, Limited, John",1996,0,Medicina (Ciências Básicas),,9,4.9,2
9780393871579,Jungle - Norton Library Edition,Upton Sinclair,"Norton & Company Limited, W. W.",2022,0,Medicina (Ciências Básicas),,1,4.9,47
9788420693668,Estuche - Boccaccio,Giovanni Boccaccio,Alianza Editorial,"Dec 03, 2007",1417,Medicina (Ciências Básicas),,1,4.6,92
9780321551399,Human Physiology,Dee Unglaub Silverthorn,"Pearson Education, Limited",2008,0,Medicina (Ciências Básicas),,4,4.2,56
9780443343735,Advances in Clinical Chemistry,Gregory S. Makowski,Elsevier Science & Technology,2025,232,Medicina (Ciências Básicas),,1,3.8,44
9783663002376,Das gespiegelte Universum,Martin Gardner,Vieweg+Teubner Verlag,"Jan 01, 1967",300,Medicina (Ciências Básicas),https://covers.openlibrary.org/b/id/9339296-L.jpg,3,4.1,97
9781292116518,Human Anatomy and Physiology,"Elaine Nicpon Marieb, Katja Hoehn","Pearson Education, Limited",2015,4,Medicina (Ciências Básicas),,5,4.0,71
9780062804303,Henry Huggins,Beverly Cleary,HarperTrophy,2014,0,Medicina (Ciências Básicas),https://covers.openlibrary.org/b/id/15087321-L.jpg,9,4.0,5
9781447963141,Human Anatomy,"Elaine Nicpon Marieb, Jon B. Mallatt, Patricia Brady Wilhelm","Pearson Education, Limited",2013,0,Medicina (Ciências Básicas),,1,3.7,87
9780805372588,Human Anatomy & Physiology,Elaine Nicpon Marieb,Benjamin-Cummings Publishing Company,January 2006,960,Medicina (Ciências Básicas),,6,4.1,12
9789700752853,El decameron,Giovanni Boccaccio,PORRUA,"Nov 14, 2014",667,Medicina (Ciências Básicas),,1,4.0,64
9780471718710,Principles of Anatomy and Physiology,"Gerard J. Tortora, Bryan H. Derrickson, Brendan Burkett, Danielle Dye, Julie Cooke, HOUGHTON MIFFLIN HARCOURT, Gregory Peoples, Tara Diversi, Mark McKean, Latika Samalia, Rebecca Mellifont, Richard G. Smith undifferentiated, Gerald J. Tortura, Sandra R. Grabowski, Tortora, Sandra Reynolds Grabowski",JOHN WILEY & SONS,2005,1146,Medicina (Ciências Básicas),,5,4.8,74
9780815138518,Anatomy Descriptive and Surgical,"Henry Gray F.R.S., Henry Vandyke Carter",Mosby-Year Book,June 1991,0,Medicina (Ciências Básicas),,8,4.6,43
9788809798038,Leonardo,"Leonardo da Vinci, Kunster, Erfinder, Wissenschaftler, Michael Desmond, Carlo Pedretti",Giunti,2014,240,Medicina (Ciências Básicas),,7,4.3,40
9781404321205,The Notebooks of Leonardo Da Vinci,Leonardo da Vinci,IndyPublish.com,August 2002,632,Medicina (Ciências Básicas),,5,4.7,43
9780429662867,Differential Diagnosis in Dermatology,Richard Ashton,Taylor & Francis Group,2021,358,Medicina (Clínica e Especialidades),,9,4.3,35
9780470750520,Rook's Textbook of Dermatology,"Christopher Griffiths, Jonathan Barker, Robert Chalmers, Tanya Bleiker, Daniel Creamer, Neil Cox, Louis Caplan","Wiley & Sons, Limited, John",2008,0,Medicina (Clínica e Especialidades),,1,4.6,12
9780702024559,Cardiology,"Desmond G. Julian, D. G. Julian",SPCK Publishing,1998,0,Medicina (Clínica e Especialidades),,8,4.6,25
9780812881837,Bypassing Bypass,"Elmer M. Cranton, Elmer, M.D. Cranton, Arline Brecher, James P. Frackelton, M.D. Elmer M. Cranton, Elmer Cranton",Madison Books,August 1985,0,Medicina (Clínica e Especialidades),,6,5.0,74
9781444113464,Cardiac Arrhythmias,"David H. Bennett, D. H. Bennett, David Harry Bennett",Taylor & Francis Group,2006,384,Medicina (Clínica e Especialidades),,3,4.4,20
9781846041242,Man's Search for Meaning,Viktor E. Frankl,Rider,2008,154,Medicina (Clínica e Especialidades),https://covers.openlibrary.org/b/id/14633660-L.jpg,6,4.7,14
9781849895323,Ten Days in A Mad-House,"Nellie Bly, Nellie Bly, BookCaps",Andrews UK Ltd.,2011,86,Medicina (Clínica e Especialidades),,7,3.6,56
9780071364980,"Harrison's 15 CD-ROM, Version 1.2 (For Windows and Macintosh)","Tinsley Randolph Harrison, Kurt J. Isselbacher, Eugene Braunwald, T. R. Harrison, Robert G. Petersdorf, Joseph B. Martin, Annie Ernaux, Marc Marie, Alison L. Strayer, Anthony S. Fauci, Jean D. Wilson MD, Dennis L. Kasper, Stephen L. Hauser, Dan L. Longo, J. Larry Jameson, Joseph Loscalzo, Richard M. Stone, Stephen Hauser, Jean D. Wilson, Richard K. Root, J. Jameson, Cynthia Brown, Charles M. Wiener, Robert Groysman, Groysman",McGraw-Hill Publishing Co,"January 15, 2001",356,Medicina (Clínica e Especialidades),https://covers.openlibrary.org/b/id/2315773-L.jpg,1,4.9,97
9787807524892,Zhonghua da dian,"""Zhonghua da dian"" gong zuo wei yuan hui",Ba Shu shu she,2009,0,Medicina (Clínica e Especialidades),,1,3.6,46
9780443294426,Advances in Cancer Research,"Paul B. Fisher, Kenneth D. Tew",Elsevier Science & Technology,2024,0,Medicina (Clínica e Especialidades),,6,4.0,42
9783642668302,Ergebnisse der Inneren Medizin und Kinderheilkunde / Advances in Internal Medicine and Pediatrics,"P. Frick, Hans Mohr","Springer London, Limited",2013,0,Medicina (Clínica e Especialidades),,5,4.6,50
9780071203975,Harrison s Manual Of Medicine,"Eugene Braunwald, Stephen L. Hauser, J. Larry Jameson, Dan L. Longo . Anthony S. Fauci . Dennis L. Kasper, Anthony S. Fauci, J. Jameson, Dennis L. Kasper, Tinsley Randolph Harrison, Joseph Loscalzo, Dan L. Longo, Kenneth Hauser",N/A,2013-07-29,0,Medicina (Clínica e Especialidades),,4,3.9,67
9781351614412,Tumors and Cancers,Dongyou Liu,Taylor & Francis Group,2017,0,Medicina (Clínica e Especialidades),,1,4.6,32
9780367188955,Making Sense of the ECG,"Andrew Houghton, David Gray",Taylor & Francis Group,2019,244,Medicina (Clínica e Especialidades),,2,4.5,5
9780071478861,Hurst's The Heart,"Valentin Fuster, Valentin Fuster; et al, FUSTER VALENTIN ET.AL","McGraw-Hill, Medical Pub. Division, McGraw-Hill Medical",2008,2477,Medicina (Clínica e Especialidades),https://covers.openlibrary.org/b/id/12604519-L.jpg,5,3.8,28
9781119812760,Echocardiography Board Review,"Ramdas G. Pai, Ramdas Pai, Padmini Varadarajan","Wiley & Sons, Limited, John",2024,320,Medicina (Clínica e Especialidades),,3,4.1,23
9781620812334,Horizons in World Cardiovascular Research,Eleanor H. Bennington,"Nova Science Publishers, Incorporated",2012,0,Medicina (Clínica e Especialidades),,3,3.7,70
9781032157009,Emergency Echocardiography,"Frank A. Flachskampf, Aleksander N. Neskovic, Frank A Flachskampf, Michael Picard",Taylor & Francis Group,2023,0,Medicina (Clínica e Especialidades),,6,3.8,53
9781032242262,Handbook of Cardiac Electrophysiology,Andrea Natale,Taylor & Francis Group,2021,0,Medicina (Clínica e Especialidades),,3,3.5,54
9781322155838,Neuropsychology of Cardiovascular Disease,"Shari R. Waldstein, Merrill F. Elias",Taylor & Francis Group,2001,385,Medicina (Clínica e Especialidades),,7,4.0,41
9781405838993,Principles of Animal Physiology,"Christopher D. Moyes, Patricia M. Schulte, Chris Barnard","Pearson Education, Limited",2005,0,Medicina Veterinária,,6,3.8,15
9781280470356,Biochemical Adaptation,"Peter W. Hochachka, George N. Somero",Oxford University Press,2002,0,Medicina Veterinária,,6,4.2,31
9780813805467,A scanning electron microscope atlas of the honey bee,"Eric H. Erickson, Eric, Jr. Erickson, Stanley D. Carlson, Martin B. Garment",Iowa State University Press,1986,292,Medicina Veterinária,,2,4.9,69
9780716738633,Eckert animal physiology,"David J. Randall, Kathleen French, David Randall, Warren Burggren",W.H. Freeman and Co.,2002,120,Medicina Veterinária,https://covers.openlibrary.org/b/id/6739365-L.jpg,1,3.9,20
9781489941176,Neurophysiological Techniques,"C. H. Vanderwolf, Alan A. Boulton, Glen B. Baker",Humana Press,2013,377,Medicina Veterinária,,9,4.7,32
9780669398557,A laboratory textbook of anatomy & physiology,"Anne B. Donnersberger, Anne Lesak Scott",D.C. Heath,1996,469,Medicina Veterinária,https://covers.openlibrary.org/b/id/10426284-L.jpg,1,3.8,36
9781351085908,Upgrading Residues and by-Products for Animals,J. Tal Huber,Taylor & Francis Group,2018,137,Medicina Veterinária,,9,3.9,80
